symbol,type,entry_price,exit_price,entry_time,exit_time,pnl_percent,strategy
BTC/USDT,short,111720.4,112630.0,2025-07-09 19:00:00,2025-07-10 16:00:00,-0.8141753878432282,Optimized_Crypto_V2
BTC/USDT,short,113708.8,113349.0,2025-07-10 17:00:00,2025-07-10 18:00:00,0.31642229976923764,Optimized_Crypto_V2
BTC/USDT,short,113316.2,113542.5,2025-07-10 19:00:00,2025-07-10 20:00:00,-0.1997066615364819,Optimized_Crypto_V2
BTC/USDT,short,116475.1,116063.8,2025-07-10 21:00:00,2025-07-10 22:00:00,0.35312268459095797,Optimized_Crypto_V2
BTC/USDT,short,116004.9,115977.3,2025-07-10 23:00:00,2025-07-11 01:00:00,0.023792098437213662,Optimized_Crypto_V2
BTC/USDT,short,116641.8,116873.9,2025-07-11 02:00:00,2025-07-11 03:00:00,-0.1989852694317057,Optimized_Crypto_V2
BTC/USDT,short,116886.8,117799.1,2025-07-11 04:00:00,2025-07-11 05:00:00,-0.7804987389508506,Optimized_Crypto_V2
BTC/USDT,short,117620.5,118446.8,2025-07-11 06:00:00,2025-07-11 09:00:00,-0.7025135924434966,Optimized_Crypto_V2
ETH/USDT,short,2626.06,2661.26,2025-07-08 18:00:00,2025-07-09 12:00:00,-1.3404111101802805,Optimized_Crypto_V2
ETH/USDT,short,2719.54,2764.33,2025-07-09 18:00:00,2025-07-09 19:00:00,-1.6469697081124002,Optimized_Crypto_V2
ETH/USDT,short,2779.99,2769.73,2025-07-09 22:00:00,2025-07-09 23:00:00,0.36906607577724254,Optimized_Crypto_V2
ETH/USDT,short,2774.93,2781.68,2025-07-10 01:00:00,2025-07-10 02:00:00,-0.2432493792636211,Optimized_Crypto_V2
ETH/USDT,short,2833.1,2976.35,2025-07-10 17:00:00,2025-07-10 21:00:00,-5.056298754015036,Optimized_Crypto_V2
ETH/USDT,short,2972.88,2955.66,2025-07-10 22:00:00,2025-07-11 01:00:00,0.5792362961169053,Optimized_Crypto_V2
ETH/USDT,short,2965.66,2970.45,2025-07-11 02:00:00,2025-07-11 03:00:00,-0.16151548053384285,Optimized_Crypto_V2
BNB/USDT,short,678.75,686.05,2025-07-10 19:00:00,2025-07-10 21:00:00,-1.0755064456721848,Optimized_Crypto_V2
BNB/USDT,short,685.12,685.12,2025-07-10 22:00:00,2025-07-10 23:00:00,0.0,Optimized_Crypto_V2
BNB/USDT,short,689.4,690.9,2025-07-11 00:00:00,2025-07-11 01:00:00,-0.2175805047867711,Optimized_Crypto_V2
BNB/USDT,short,690.77,691.85,2025-07-11 02:00:00,2025-07-11 03:00:00,-0.15634726464670454,Optimized_Crypto_V2
BNB/USDT,short,691.85,694.01,2025-07-11 04:00:00,2025-07-11 05:00:00,-0.31220640312205944,Optimized_Crypto_V2
